PitchNo,Date,Time,Umpire,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,PLH,PLS,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,SpinEff,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
11,4/16/22,07:25.9,"Chukerman, Michael",3,2,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,1,Top,1,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,75.78099,0.802338,-1.306988,2453.429533,19.943124,6:45,6.28205,1.58192,5.8342,-57.89755,-9.10036,-3.85107,2.20328,0.04592,26.43936,0.55104,69.87724,-9.771433,-1.999139,0.502769,,,,,,,,,,,,,1.59224,-4.41173,-1.47301,50,6.31347,2.65151,-110.12885,-0.28436,1.94905,20.15864,-37.57436,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,d63c76a0-bdc0-11ec-890b-cb1ab834da13,74.96965,,,5.90375,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,07:25.9,2022-04-16T13:07:25.8962302-07:00,2022-04-16T20:07:25.8962302Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,2b2d97f5-81e2-4aa1-b255-678cfdd6addc,54.6689,-110.98018,10.07932,6.29198,1.30246,-18.78718,-1.58325,2.5692,0.97452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,4/16/22,07:46.2,"Chukerman, Michael",3,3,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,1,Top,1,0,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,88.89484,-1.800702,-1.869964,2312.387071,202.067934,12:45,6.39643,1.4306,6.43146,-11.63288,23.44387,8.99457,3.7706,0.46088,45.2472,5.53056,80.19841,-4.123035,-0.240418,0.426266,,76.72351,42.552882,-37.996322,4279.838714,78.86062,76.50058,-76.6877,217.85974,,-47.711479,4.498184,-5.27347,13.15938,-1.30122,50,6.26252,3.85153,-128.98485,-4.26842,-8.7645,30.19923,-10.30318,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,e242ec90-bdc0-11ec-890b-cb1ab834da13,88.42463,77.88887,,8.69643,,,,0.59845,3.71498,-0.43735,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,07:46.2,2022-04-16T13:07:46.1969278-07:00,2022-04-16T20:07:46.1969278Z,FlyBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,5ec8e640-7b4a-4a5e-84cb-4a83e7199dba,54.0663,-129.93341,15.09962,6.39151,-3.94479,-5.15159,-1.42652,4.12682,-4.38225,150.255597,0.60633,65.14296,-18.26593,4.31835,-0.15271,-0.28573,0.08843,-0.01012,0.00037,3.71731,76.0288,-22.02465,0.84187,0.84313,-0.58734,0.18577,-0.02855,0.0017,-0.43991,-50.96718,5.51841,-0.09268,-0.58038,0.32002,-0.08734,0.012,-0.00066,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
13,4/16/22,08:24.1,"Chukerman, Michael",3,4,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,1,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.92704,-2.114382,-0.584746,2171.10228,206.252495,1:00,6.4057,1.49894,6.36628,-12.58619,23.71753,10.99827,3.41015,1.87734,40.9218,22.52808,78.59913,-4.63087,1.406663,0.433658,,,,,,,,,,,,,-5.85926,13.41658,-1.46108,50,6.24636,0.84622,-127.44473,-4.927,-9.40779,31.9893,-10.63196,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,f8d82c90-bdc0-11ec-890b-cb1ab834da13,86.91749,,,9.32791,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,08:24.1,2022-04-16T13:08:24.1374590-07:00,2022-04-16T20:08:24.1374590Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,af20e2a0-348b-4997-aa62-55b3f0c2527d,54.12833,-128.47678,15.99465,6.39978,-4.58399,-5.31598,-1.49328,1.14974,-4.70389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,4/16/22,08:41.7,"Chukerman, Michael",3,5,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Smith, Austin",1000110126,Left,CSD_TRI,Undefined,1,Top,1,1,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,75.18214,-1.596703,-2.258382,1554.209184,242.782383,2:00,6.31122,1.6937,6.47241,-42.31746,7.08276,10.11501,1.31688,0.46151,15.80256,5.53812,67.98809,-9.52144,-0.420042,0.505866,,76.9671,33.301449,6.999932,4455.879378,109.6209,57.63915,9.12462,265.17261,,2.589995,4.288096,-6.09237,4.78855,-1.53877,50,6.18029,3.96499,-109.01732,-4.15234,-7.16096,23.33043,-26.54559,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,0357b460-bdc1-11ec-890b-cb1ab834da13,74.51066,63.55243,,7.19405,,,,1.97113,1.40155,-0.46437,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,08:41.7,2022-04-16T13:08:41.6727934-07:00,2022-04-16T20:08:41.6727934Z,FlyBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,b9a92e04-69e1-4ce8-ab61-dfdcfffc29f7,54.02584,-109.8755,11.66521,6.31507,-3.1759,-13.27279,-1.68946,4.2284,-3.58048,167.240529,1.97195,93.62675,-17.2035,4.36713,-0.85964,0.14662,-0.0257,0.00378,-0.00026,1.40196,61.9643,-16.15663,0.02919,0.42293,-0.23407,0.0699,-0.0106,0.00063,-0.46414,11.49297,-4.65413,1.20933,-0.24203,0.04102,-0.00686,0.00097,-7.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
15,4/16/22,09:21.4,"Chukerman, Michael",4,1,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Filia, Marc",1000050036,Right,CSD_TRI,Undefined,1,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,87.89234,-2.842022,-2.396701,2214.291457,213.23868,1:00,6.337,1.34565,6.52633,-14.59442,21.31816,13.09859,2.50901,0.23711,30.10812,2.84532,79.20652,-5.706621,-0.019579,0.431315,,90.36315,10.024634,-7.132891,5220.517246,,,,134.88508,,-4.591928,1.168116,-7.6941,12.51946,-1.18443,50,6.13272,4.83603,-127.42003,-6.65093,-12.43441,30.33402,-11.94135,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,1b06c8d0-bdc1-11ec-890b-cb1ab834da13,87.38958,8.41568,,8.68582,,,,2.7022,2.65496,-0.24119,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,09:21.4,2022-04-16T13:09:21.3767550-07:00,2022-04-16T20:09:21.3767550Z,LineDrive,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,99eb9b0a-f3a3-4ae1-b7af-6efe906f3db3,53.97311,-128.3624,15.16701,6.33358,-6.27996,-5.97067,-1.34066,5.22233,-6.2172,310.486531,2.7022,129.49901,-17.5039,3.43632,-0.7425,0.15683,-0.03476,0.00637,-0.00066,2.65496,23.07012,-24.43303,2.95412,-0.65878,0.14589,-0.0313,0.00595,-0.00064,-0.24119,-16.20553,8.31826,-2.47494,0.67292,-0.16964,0.04094,-0.00806,0.00089,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
16,4/16/22,10:02.8,"Chukerman, Michael",5,1,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,1,Top,2,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,74.9169,-1.490349,-2.03122,1598.605576,240.491548,2:00,6.29465,1.24682,6.51115,-40.69246,9.05477,12.59587,1.53476,0.43165,18.41712,5.1798,67.57024,-9.142451,0.259582,0.50764,,,,,,,,,,,,,-7.28197,5.84233,-1.10991,50,6.1735,3.42954,-108.62248,-3.87767,-8.48579,23.39644,-25.36589,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,33bfac20-bdc1-11ec-890b-cb1ab834da13,74.25033,,,7.34666,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,10:02.8,2022-04-16T13:10:02.8051326-07:00,2022-04-16T20:10:02.8051326Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,ae434cf1-6379-4d37-836e-5c295a0a231c,53.98546,-109.47755,11.69822,6.29828,-2.95062,-12.68295,-1.24092,3.73967,-4.2429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,4/16/22,10:26.5,"Chukerman, Michael",5,2,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,1,Top,2,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.56983,-0.434165,-1.054358,2260.256636,8.480513,6:15,6.17522,1.6346,6.08496,-51.21204,-5.32843,-1.05075,1.50581,0.5715,18.06972,6.858,71.04241,-9.886983,-1.24421,0.487529,,,,,,,,,,,,,0.17043,-2.04095,-1.55267,50,6.11544,2.13666,-113.96755,-2.46942,0.21872,25.70183,-34.79297,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,41d83930-bdc1-11ec-890b-cb1ab834da13,77.31327,,,7.52742,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,10:26.5,2022-04-16T13:10:26.4880510-07:00,2022-04-16T20:10:26.4880510Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,d408a503-a768-41d4-93fa-6bfe262c8cbb,54.41348,-114.95856,12.85092,6.18479,-1.12787,-17.39648,-1.63489,2.12822,0.10936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,4/16/22,10:51.2,"Chukerman, Michael",5,3,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,1,Top,2,0,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.02362,-0.664793,-0.568225,2252.975018,18.506288,6:30,6.17163,1.37433,5.87276,-49.70802,-4.6063,-2.04476,1.41176,0.67613,16.94112,8.11356,72.38896,-9.771209,-0.936286,0.483357,,,,,,,,,,,,,0.8748,-1.72854,-1.32716,50,6.08906,1.21442,-114.76544,-2.93345,1.15478,23.27433,-34.45576,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,509d8100-bdc1-11ec-890b-cb1ab834da13,77.98056,,,6.63466,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,10:51.2,2022-04-16T13:10:51.2087934-07:00,2022-04-16T20:10:51.2087934Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,e535b226-45b5-45bd-8a35-9c10eac42676,54.62841,-115.70027,11.63717,6.17909,-1.54951,-17.22788,-1.37501,1.16804,0.57739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,4/16/22,11:17.4,"Chukerman, Michael",5,4,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,1,Top,2,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.73188,-1.36574,-0.530939,2182.271444,354.216159,5:45,6.22018,1.65788,5.97587,-53.45267,-5.46528,0.72492,0.49941,1.22607,5.99292,14.71284,70.1095,-11.158077,-0.400027,0.49858,,20.73438,19.938353,-140.006052,1542.068808,,,,14.68263,,-71.004546,0.628526,-0.54949,-1.91099,-1.61629,50,6.08259,1.00624,-111.36933,-4.29765,-0.67791,23.30131,-34.53168,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,603d9870-bdc1-11ec-890b-cb1ab834da13,75.59955,2.07662,,6.62239,,,,2.18633,0.65015,-1.23146,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,11:17.4,2022-04-16T13:11:17.4478206-07:00,2022-04-16T20:11:17.4478206Z,GroundBall,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,80ea69bf-88cb-4a12-88e8-a605ad3c8a01,54.5251,-112.31211,11.65065,6.22821,-2.90049,-17.26584,-1.65755,1.03367,-0.33895,,2.18633,-21.90118,48.86088,-14.04562,3.87588,0.17924,-2.8127,3.38267,-1.50602,0.65015,10.37048,-19.51388,2.70853,-1.75028,3.87763,-7.54928,8.02706,-3.48338,-1.23146,-18.37347,-3.32851,1.0005,-0.19397,-0.34841,0.89681,-0.9883,0.43226,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
20,4/16/22,12:07.2,"Chukerman, Michael",5,5,"Gallagher, Ryan",1000114800,Right,SAN_GAU,"Fitzgerald, Blake",1000065730,Left,CSD_TRI,Undefined,1,Top,2,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,75.27879,-2.031246,-1.62387,1636.620392,230.403963,1:45,6.26259,1.45725,6.5341,-37.80549,11.20934,11.3326,1.24735,0.91167,14.9682,10.94004,68.20142,-9.141675,0.438628,0.503889,,,,,,,,,,,,,-6.48174,7.10741,-1.34898,50,6.1057,2.71964,-109.18974,-4.83348,-7.66814,22.82725,-23.76575,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,7dd854b0-bdc1-11ec-890b-cb1ab834da13,74.80303,,,7.07737,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,12:07.1,2022-04-16T13:12:07.1596926-07:00,2022-04-16T20:12:07.1596926Z,,v3,,,,"Newman Jr., John",1000093232,Right,SAN_GAU,1c490602-256a-4877-8082-ad999328e87e,53.96323,-110.01517,11.41363,6.26494,-3.97411,-11.88287,-1.45234,2.99692,-3.83407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,4/16/22,15:06.9,"Chukerman, Michael",1,1,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,1,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.67951,-3.839325,-3.875479,1865.199745,214.126958,1:15,7.23905,2.12771,5.67415,-20.49686,18.17828,11.26316,1.93797,-0.55234,23.25564,-6.62808,77.58537,-7.72522,-1.867512,0.447597,,,,,,,,,,,,,-7.03894,10.99162,-1.8074,50,6.90148,7.9806,-125.00842,-9.01551,-10.87203,30.81903,-15.19696,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,e8ea74e0-bdc1-11ec-890b-cb1ab834da13,84.2106,,,9.09415,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,15:06.9,2022-04-16T13:15:06.9038462-07:00,2022-04-16T20:15:06.9038462Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,b1fcc1c5-44b9-458f-aa58-b776170f17f5,54.82143,-126.19147,15.40951,7.23636,-8.43214,-7.59848,-2.12176,8.39795,-5.43601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,4/16/22,15:22.1,"Chukerman, Michael",1,2,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Klassen, Blake",1000029143,Left,SAN_GAU,Undefined,1,Bottom,0,0,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,1,,81.20838,-3.384777,-3.646451,1361.965523,214.259406,1:15,7.00209,2.36465,6.1915,-24.24848,18.87706,11.67855,1.84631,-0.03337,22.15572,-0.40044,72.82268,-8.005716,-1.542646,0.472649,,101.21257,37.112962,29.744426,3362.485843,93.54885,79.1188,57.86622,393.0271,,37.772152,5.764749,-7.33583,11.45296,-2.09535,50,6.73423,7.0407,-117.33715,-7.58204,-9.97209,27.3647,-16.60524,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,f1fbc6b0-bdc1-11ec-890b-cb1ab834da13,79.74724,119.17145,,8.3857,,,,2.35377,1.93534,-0.0526,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,15:22.1,2022-04-16T13:15:22.1372286-07:00,2022-04-16T20:15:22.1372286Z,FlyBall,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,a75b29bf-d1fd-484a-abcd-3375c3792764,54.30537,-118.33697,13.68235,7.00016,-6.97534,-8.30262,-2.35925,7.40505,-4.98604,199.029773,2.36044,102.65695,-24.18167,5.82202,-0.86249,0.05076,0.0049,-0.0009,4.00E-05,1.9338,89.58875,-19.28,1.0053,-0.02769,-0.0486,0.0173,-0.00242,0.00012,-0.05024,58.68895,-7.61051,1.65117,-0.21709,0.00861,0.00157,-0.00018,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
23,4/16/22,16:06.4,"Chukerman, Michael",2,1,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,1,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.68864,-3.209457,-4.146703,2014.345019,223.144398,1:30,7.14836,2.44305,5.70747,-19.30005,17.91013,15.52426,2.5387,-0.1336,30.4644,-1.6032,79.37902,-6.860719,-1.378472,0.439038,,,,,,,,,,,,,-9.10312,10.46075,-2.10457,50,6.86668,8.50926,-126.70707,-7.70185,-14.65137,28.30024,-15.33761,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,0c7804e0-bdc2-11ec-890b-cb1ab834da13,85.8523,,,8.30962,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,16:06.5,2022-04-16T13:16:06.4533374-07:00,2022-04-16T20:16:06.4533374Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,c3bd9ee8-b894-42f2-b12c-7318a330f5ec,54.79008,-127.77247,14.15012,7.14576,-7.12445,-7.66881,-2.43529,9.06083,-7.32569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,4/16/22,16:18.6,"Chukerman, Michael",2,2,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,1,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.94587,-3.529271,-4.526915,1586.107685,217.447504,1:15,6.95961,2.33821,6.11936,-21.54726,18.568,13.08721,1.88672,-0.76522,22.64064,-9.18264,75.97041,-7.621125,-2.177146,0.455854,,,,,,,,,,,,,-8.14382,11.11508,-1.99725,50,6.67687,9.08407,-121.25214,-8.08086,-11.97181,26.4865,-15.83433,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,13afdbc0-bdc2-11ec-890b-cb1ab834da13,82.68528,,,7.97546,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,16:18.6,2022-04-16T13:16:18.6483582-07:00,2022-04-16T20:16:18.6483582Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,5acfe574-4135-4b44-a723-c0af6b65f0c7,54.37801,-122.20474,13.24325,6.95726,-7.51137,-7.91717,-2.3317,9.51464,-5.98591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,4/16/22,16:31.0,"Chukerman, Michael",2,3,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,1,Bottom,0,1,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.3504,-2.545432,-2.886096,1983.784628,226.788155,1:30,7.06111,2.5826,5.75156,-21.06812,15.64969,15.18158,2.93118,1.15864,35.17416,13.90368,79.48538,-6.52919,-0.170733,0.436124,,,,,,,,,,,,,-8.57048,9.17827,-2.35169,50,6.83679,5.76539,-127.80359,-6.33984,-13.93201,30.55564,-17.25403,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,1b0e2660-bdc2-11ec-890b-cb1ab834da13,86.426,,,8.86502,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,16:31.0,2022-04-16T13:16:31.0038398-07:00,2022-04-16T20:16:31.0038398Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,70c682ff-ba2a-4b09-8bc3-182e41193aca,54.74386,-128.93277,15.27782,7.0593,-5.70221,-8.62701,-2.57427,6.28025,-6.966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,4/16/22,16:48.9,"Chukerman, Michael",2,4,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Willits, Bryce",1000059892,Left,SAN_GAU,Undefined,1,Bottom,0,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.31234,-1.959146,-3.262076,1950.810133,207.25948,1:00,7.1922,2.20042,5.6679,-17.95166,19.97328,9.52012,3.86581,-0.05113,46.38972,-0.61356,78.0124,-5.409071,-1.564403,0.443235,,,,,,,,,,,,,-5.88205,11.17493,-1.93038,50,7.01535,6.76535,-126.18736,-4.82154,-9.27173,31.03927,-14.55923,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,25bcd480-bdc2-11ec-890b-cb1ab834da13,85.0394,,,9.29994,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,16:48.9,2022-04-16T13:16:48.9050000-07:00,2022-04-16T20:16:48.9050000Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,7360e41b-12b7-440d-8054-547126fd61dd,54.82559,-127.36881,15.51964,7.18833,-4.26736,-7.27962,-2.19461,7.11827,-4.63586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.44586,2.667156,1.748992,0.918164,-1.98767,3.53522,0.14089,-0.44778,5.86208,-1.66425,69.38725,8.38526,-55.39742,-0.37552,80.2338,-4.59661,5.92636,14.78556,-13.15415,-1.838,-65.42898,7.64356,High,High,High,,,High,High,High
27,4/16/22,17:17.2,"Chukerman, Michael",3,1,"Tonnerre, Zach",1000123091,Right,CSD_TRI,"Kirtley, Christian",1000049208,Right,SAN_GAU,Undefined,1,Bottom,1,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.40596,-2.799945,-3.943191,2074.725432,151.361233,11:00,6.97487,2.53654,5.88172,-37.36006,7.15807,-2.96977,1.25302,-1.3787,15.03624,-16.5444,72.57525,-9.694144,-4.474939,0.48022,,,,,,,,,,,,,0.12713,5.18878,-2.21603,50,6.72718,8.12047,-116.10375,-6.85898,0.16937,26.6141,-25.26185,SAN_GAU,CSD_TRI,CaesarUyesaka,D1,BW,20220416-CaesarUyesaka-1,3697b5e0-bdc2-11ec-890b-cb1ab834da13,78.48997,,,7.83071,,,,,,,1d4d1993-b51e-48b6-b05b-fdba07a0211d,4/16/22,17:17.2,2022-04-16T13:17:17.1878270-07:00,2022-04-16T20:17:17.1878270Z,,v3,,,,"Filia, Marc",1000050036,Right,CSD_TRI,682fbe3e-253c-483c-b761-e8629a84882b,54.61281,-117.15636,13.30705,6.97869,-5.85985,-12.63092,-2.53707,8.11378,0.08469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
